original,translate
Horryn was home to two hundred and we're but a few score left!,霍林曾有两百人，如今我们只剩下几十个了！
cries a ragged man with tears in his eyes,一个衣衫破烂、眼中含泪的男人哭喊道
"By the Golden Corpses, there must be survivors!",以金色尸骸之名，一定还有幸存者！
beseeches another,另一个人恳求道
And who are we to send?,我们又能派谁去呢？
Half of us won't live through next Marketday and the other half ain't fit to hold 's much as a stick!,我们一半人活不过下一个集市日，另一半人连根棍子都拿不稳！
"an old crone interjects, panic quivering in her voice",一个老妇插嘴道，声音因恐慌而颤抖
The crowd erupts in a cacophony of desperate appeals,人群爆发出绝望的恳求声，一片嘈杂
The cleric raises her arms and the crowd falls silent,牧师举起双臂，人群安静下来
Her sonorous voice rings out,她洪亮的声音响起
We may indeed be cursed,我们或许确实被诅咒了
"But Aldon is right - there may yet be survivors in Horryn, and it's my duty to go to their aid",但奥顿说得对——霍林可能还有幸存者，前去援助他们是我的职责
"Or, at least, to learn what fate befell them",或者，至少，去了解他们遭遇了什么命运
"The assembly errupts again - some blessing the cleric in tears of hope, others clinging to her robes while pleading for her to not risk her life",集会再次喧闹起来——一些人含着希望的泪水祝福牧师，另一些人则抓着她的长袍恳求她不要冒险
"Through the crowd, the woman catches sight of you, and nods curtly",穿过人群，那女人看到了你，并简短地点了点头
"She turns away and begins to load up on supplies, no doubt intent on making good on her promise to the panicked refugees",她转过身，开始装载补给，无疑是要兑现她对惊慌失措的难民们的承诺
"Entering the ragged camp, you notice a small crowd nearby, arranged in an inward looking ring",走进破败的营地，你注意到附近有一小群人，围成一个向内看的圆圈
#Chapter1DriinaMain,#第一章德莉娜主线
The reavers came from inside the town,劫掠者来自镇内
"I recognized some of them as sailors, fishermen and whalers",我认出其中一些是水手、渔民和捕鲸人
"Locals, mostly from old Idran families",本地人，大多来自古老的伊德拉家族
Perhaps they belonged to one of the lodges,也许他们属于某个会所
Driina,德莉娜
The imposing cleric holds up a palm in greeting,威严的牧师举起手掌致意
"Welcome to our new home, stranger",欢迎来到我们的新家，陌生人
The people of this island know me as Driina,这座岛上的人们称我为德莉娜
I serve the Golden Dead and this camp - these people - are under my protection,我侍奉黄金先祖，而这个营地——这些人——都在我的保护之下
What brings you here?,什么风把你吹来了？
I was heading to Horryn,我正要去霍林
I'm searching for someone,我在找一个人
A terror from the deep claimed our ship,深海中的恐怖之物摧毁了我们的船
"Driina nods and smiles to a passing refugee, before leaning in close to you, and asking in a low voice, ""and what business did you have in Horryn?",德莉娜向一个路过的难民点头微笑，然后凑近你，低声问道：“那么你去霍林有何贵干？”
We lost our supplies,我们丢失了补给品
I'd hoped to re-stock,我本希望补充物资
I had hoped to recruit new sword arms,我本希望招募新的剑士
I was looking for someone,我在找一个人
"She leans back, her eyes still flinty",她向后靠去，眼神依然冷峻
Are you not aware of the situation here?,你难道不清楚这里的局势吗？
These people say the island is surely doomed,这些人说这座岛肯定在劫难逃
Her eyes bore into you - gauging your reaction,她的目光紧盯着你——揣度着你的反应
And what say you?,那么你怎么说？
I couldn't care less for your troubles,我对你们的麻烦毫不关心
Here on Idra?,就在伊德拉？
"That may prove to be a difficult task, given the tempest that's engulfed this island",考虑到席卷这座岛屿的风暴，这可能会是一项艰巨的任务
Driina fidgets with a heavy looking ring on her finger while she listens to your description of Embla,德莉娜一边听着你描述恩布拉，一边摆弄着手指上一枚看起来很重的戒指
She's certainly not in the camp and I can't say I remember seeing her in Horryn,她肯定不在营地里，而且我也不能说记得在霍林见过她
But perhaps that bodes well for your quest,但也许这对你的任务来说是个好兆头
One of the primary tasks of my order is to care for the dead,我所属修会的主要任务之一就是照料死者
And I can say with certainy that I didn't lay to rest anyone matching her description before the fall of Horryn,而且我可以肯定地说，在霍林陷落之前，我没有安葬过任何符合她描述的人
Do you have any suggestions where to look?,你有什么建议去哪里寻找吗？
"Beyond travelling to Horryn, you may want to ask around here in camp",除了前往霍林之外，你或许可以在营地里四处打听一下
A few of the merchants survived - perhaps she visited one during her stay,有几个商人幸存了下来——也许她逗留期间拜访过其中一位
We need answers!,我们需要答案！
Driina gestures at the refugees languishing in the camp before continuing,德莉娜指了指营地里萎靡不振的难民们，然后继续说道
"And it's my duty to seek them out, if they exist",而我的职责就是找出答案，如果它们存在的话
I must venture to find a way back into Horryn,我必须冒险找到返回霍林的路
"And thence somewhere darker, I fear",恐怕从那里还要去往更黑暗的地方
"Failing that, the situation here in camp is getting untenable",如果做不到，营地这里的局势正变得难以为继
Anything that can be done to improve it will be a small victory,任何能改善现状的事情都将是一场小小的胜利
Are you planning to go alone?,你打算独自前往吗？
Why not wait for reinforcements?,为什么不等待增援？
I care not for this fools errand!,我才不在乎这种愚蠢的差事！
If I must,如果我必须如此
"Doomed or not, it's all dust in the end and I intend to die in armor",无论是否注定毁灭，最终一切皆为尘土，而我打算穿着护甲死去
"But, from what I can tell, we must both tread the same terrible path?",但是，据我所知，我们俩都必须踏上同一条可怕的道路？
"Though our reasons may differ, surely there is safety to be had in numbers?",尽管我们的理由可能不同，但人多势众总归更安全吧？
Let's join forces,我们联手吧
"There is no room for you in my company, but I'll help nontheless",我的队伍里没有你的位置，但我还是会帮忙
I care not for helping,我对帮忙不感兴趣
"One way or another, Horryn must be investigated, but I cannot be in two places at once and perhaps I can do more good here in camp after all",无论如何，霍林必须被调查，但我分身乏术，而且也许我终究能在营地里做更多好事
"If you go there - please, bring word of what you find",如果你去那里——请带回你发现的消息
